Latency_ms,Packet_Loss_pct,Jitter_ms,Optical_RX_dBm,CRC_Errors,Interface_Status,CPU_Usage_pct,SNMP_Timeout,Hop_Count,Fault_Label,Fault_Category
0.0,100.0,6.8,-36.6,14,0,54.5,1,4,Fiber_Cut,Hardware
98.6,2.2,7.2,-29.0,23,1,73.6,0,7,Healthy,None
101.7,7.6,8.9,-21.8,13,1,68.6,1,5,Congestion,Software
95.6,2.6,5.1,-27.1,34,1,40.5,0,3,Healthy,None
69.4,1.8,18.9,-32.9,49,1,68.7,0,4,OLT_Failure,Hardware
74.0,8.4,15.3,-25.1,32,1,72.9,1,4,Congestion,Software
67.8,2.1,15.1,-29.6,12,1,66.3,0,6,Healthy,None
122.8,9.7,7.1,-24.5,35,1,84.5,0,5,Congestion,Software
49.7,4.4,17.7,-32.4,40,1,55.3,1,6,OLT_Failure,Hardware
63.9,3.2,18.5,-27.2,88,0,40.1,1,6,OLT_Failure,Hardware
35.9,4.8,9.0,-22.9,48,1,57.7,0,6,Healthy,None
63.8,4.1,13.1,-21.0,29,1,70.0,0,2,Healthy,None
103.7,11.5,19.9,-21.4,28,1,52.2,1,6,Transport_Failure_MPLS,Software
62.3,2.0,13.5,-27.3,36,1,77.4,0,3,Healthy,None
116.5,10.0,9.7,-26.7,10,0,95.0,1,5,Congestion,Software
0.0,100.0,5.3,-38.3,30,0,67.2,0,2,Fiber_Cut,Hardware
54.4,4.6,6.8,-33.0,52,0,58.1,1,7,OLT_Failure,Hardware
34.3,2.7,11.6,-25.8,35,1,51.6,0,5,Healthy,None
63.0,4.1,15.5,-27.0,23,1,49.6,0,5,Healthy,None
92.8,9.6,10.7,-25.5,45,1,59.4,0,7,Transport_Failure_MPLS,Software
0.0,100.0,6.2,-38.7,12,0,67.9,1,3,Fiber_Cut,Hardware
149.4,7.5,5.1,-23.5,35,0,79.9,1,5,Transport_Failure_MPLS,Software
115.9,8.5,5.1,-27.4,25,1,75.0,1,7,Transport_Failure_MPLS,Software
61.8,1.8,6.7,-32.3,45,0,42.9,1,2,OLT_Failure,Hardware
103.9,8.7,19.9,-21.9,14,1,62.1,0,6,Congestion,Software
143.8,9.1,8.2,-29.6,21,0,59.4,0,7,Transport_Failure_MPLS,Software
74.1,3.5,10.8,-31.1,88,1,78.6,1,7,OLT_Failure,Hardware
142.8,8.0,9.4,-22.6,47,1,74.9,0,5,Transport_Failure_MPLS,Software
150.0,8.2,18.1,-24.2,28,0,66.3,1,6,Transport_Failure_MPLS,Software
45.7,4.1,19.8,-20.6,35,1,74.0,0,4,Healthy,None
98.9,4.9,13.3,-32.0,61,0,49.1,0,7,OLT_Failure,Hardware
60.7,1.2,18.4,-20.6,36,1,53.1,0,6,Healthy,None
39.7,3.4,7.9,-29.6,57,0,57.9,0,6,OLT_Failure,Hardware
84.1,2.9,6.3,-29.4,10,1,64.9,0,2,Healthy,None
87.7,4.8,5.7,-25.7,36,1,66.9,0,6,Healthy,None
58.9,3.0,7.5,-24.9,47,1,75.6,0,5,Healthy,None
0.0,100.0,8.7,-37.5,25,0,59.2,0,5,Fiber_Cut,Hardware
98.0,9.1,10.0,-21.6,12,1,59.4,1,2,Transport_Failure_MPLS,Software
77.1,3.3,12.1,-28.3,15,1,77.0,0,4,Healthy,None
37.7,4.3,14.1,-21.4,35,1,42.8,0,3,Healthy,None
106.7,10.2,11.1,-22.7,19,0,52.8,1,6,Transport_Failure_MPLS,Software
39.9,4.7,18.6,-28.7,20,1,46.7,0,5,Healthy,None
69.7,1.1,11.0,-28.1,57,0,43.2,0,2,OLT_Failure,Hardware
115.2,6.0,7.7,-26.5,33,0,72.0,1,3,Transport_Failure_MPLS,Software
138.9,6.3,9.8,-29.8,13,1,52.8,0,6,Transport_Failure_MPLS,Software
142.9,9.7,16.7,-20.5,25,1,77.3,1,3,Transport_Failure_MPLS,Software
91.3,1.3,17.8,-24.4,26,1,58.5,0,6,Healthy,None
140.3,6.6,11.0,-25.5,42,0,71.7,0,5,Transport_Failure_MPLS,Software
52.3,3.6,12.9,-28.6,68,0,61.3,1,7,OLT_Failure,Hardware
85.2,2.0,19.0,-27.8,27,1,71.2,0,4,Healthy,None
32.1,4.1,5.7,-23.9,38,1,77.2,0,4,Healthy,None
120.7,8.9,10.8,-23.5,19,1,67.6,0,4,Transport_Failure_MPLS,Software
134.4,8.5,19.2,-28.7,46,0,79.6,0,6,Transport_Failure_MPLS,Software
147.4,10.8,6.1,-24.4,44,1,54.9,1,7,Congestion,Software
87.5,12.1,10.9,-20.1,44,1,88.9,1,2,Congestion,Software
133.9,8.8,9.0,-26.5,25,0,63.3,0,3,Transport_Failure_MPLS,Software
51.3,3.3,5.3,-32.8,84,1,49.3,1,3,OLT_Failure,Hardware
115.6,5.8,10.4,-25.3,47,1,40.8,0,6,Transport_Failure_MPLS,Software
71.3,4.6,7.6,-25.5,43,1,69.7,0,3,Healthy,None
64.4,2.9,9.6,-27.6,83,0,76.5,1,3,OLT_Failure,Hardware
82.7,1.9,16.8,-36.4,59,0,72.7,0,2,OLT_Failure,Hardware
79.1,2.0,9.3,-24.9,14,1,80.0,0,6,Healthy,None
68.3,4.0,6.2,-27.0,29,1,62.6,0,2,Healthy,None
57.3,2.0,19.6,-25.5,25,1,79.5,0,6,Healthy,None
139.1,13.5,8.3,-25.3,49,0,95.0,1,2,Congestion,Software
96.9,3.7,11.7,-30.4,90,0,43.0,0,5,OLT_Failure,Hardware
30.7,4.5,19.1,-28.5,67,0,47.9,1,3,OLT_Failure,Hardware
150.0,11.3,16.6,-27.6,27,1,68.5,1,4,Transport_Failure_MPLS,Software
70.4,1.7,12.4,-30.7,67,0,62.3,1,6,OLT_Failure,Hardware
129.9,11.1,11.5,-30.0,28,1,61.0,1,2,Congestion,Software
100.9,9.1,11.5,-23.3,34,0,51.7,1,7,Congestion,Software
0.0,100.0,11.4,-36.3,30,0,62.8,1,2,Fiber_Cut,Hardware
72.0,2.1,8.0,-30.8,90,0,49.5,0,4,OLT_Failure,Hardware
117.6,9.5,5.8,-24.9,23,0,56.3,1,7,Transport_Failure_MPLS,Software
150.0,8.3,10.0,-23.8,24,1,45.9,0,2,Transport_Failure_MPLS,Software
40.4,2.3,6.0,-23.3,33,1,66.0,0,3,Healthy,None
37.7,1.7,18.3,-26.5,48,1,56.1,0,3,Healthy,None
58.1,3.6,16.7,-28.0,39,1,47.7,0,4,Healthy,None
150.0,4.6,5.3,-22.9,46,0,52.9,1,5,Transport_Failure_MPLS,Software
108.3,9.1,18.7,-21.8,39,1,59.3,0,2,Congestion,Software
87.8,4.6,19.6,-25.8,58,0,59.3,1,5,OLT_Failure,Hardware
70.9,4.7,16.2,-28.9,16,1,65.2,0,7,Healthy,None
138.9,9.0,15.6,-24.1,14,0,73.3,1,2,Congestion,Software
94.6,1.1,16.5,-29.5,44,1,43.5,0,6,Healthy,None
115.6,14.1,10.7,-22.5,23,0,75.0,1,3,Congestion,Software
98.5,3.9,7.8,-27.5,20,1,47.9,0,7,Healthy,None
93.7,3.8,14.2,-20.1,17,1,55.3,0,5,Healthy,None
0.0,100.0,19.5,-40.0,34,0,63.4,0,6,Fiber_Cut,Hardware
105.2,9.1,12.5,-24.2,23,1,94.6,1,4,Congestion,Software
43.6,4.8,10.9,-25.2,28,1,52.0,0,6,Healthy,None
45.4,1.2,14.0,-28.8,40,0,45.0,1,6,OLT_Failure,Hardware
0.0,100.0,13.7,-39.7,28,0,58.3,0,3,Fiber_Cut,Hardware
0.0,100.0,11.1,-36.8,43,0,76.4,1,3,Fiber_Cut,Hardware
79.9,1.2,17.0,-24.0,36,1,40.8,0,4,Healthy,None
59.2,4.0,9.2,-28.7,28,1,42.5,0,5,Healthy,None
0.0,100.0,9.9,-39.5,42,0,61.1,1,3,Fiber_Cut,Hardware
0.0,100.0,11.9,-39.0,32,0,44.6,1,5,Fiber_Cut,Hardware
52.3,1.6,18.2,-28.7,61,0,58.2,1,3,OLT_Failure,Hardware
50.0,2.1,14.5,-29.9,61,0,79.0,1,2,OLT_Failure,Hardware
150.0,10.4,12.8,-23.6,36,0,73.0,1,4,Transport_Failure_MPLS,Software
98.3,2.8,12.9,-28.5,30,1,59.8,0,5,Healthy,None
69.8,1.2,6.7,-25.7,32,1,60.3,0,4,Healthy,None
0.0,100.0,5.5,-36.2,31,0,40.9,0,4,Fiber_Cut,Hardware
31.7,1.0,16.4,-25.2,15,1,77.1,0,2,Healthy,None
71.2,3.7,17.4,-26.5,88,0,62.4,1,6,OLT_Failure,Hardware
146.5,6.2,12.8,-27.3,31,0,80.4,0,3,Congestion,Software
0.0,100.0,11.5,-35.9,44,0,74.4,1,3,Fiber_Cut,Hardware
130.0,4.9,9.6,-21.6,39,0,79.0,1,7,Transport_Failure_MPLS,Software
100.5,9.6,11.3,-24.4,39,1,63.8,1,6,Congestion,Software
0.0,100.0,8.5,-38.0,11,0,76.1,1,3,Fiber_Cut,Hardware
0.0,100.0,6.4,-35.3,39,0,43.7,1,6,Fiber_Cut,Hardware
0.0,100.0,19.8,-38.8,13,0,64.9,0,5,Fiber_Cut,Hardware
104.2,6.7,9.3,-20.0,31,0,41.7,1,3,Transport_Failure_MPLS,Software
136.4,3.7,11.4,-22.9,29,0,40.9,1,3,Transport_Failure_MPLS,Software
0.0,100.0,7.8,-39.2,32,0,51.2,1,5,Fiber_Cut,Hardware
54.7,2.9,8.0,-20.4,40,1,61.9,0,7,Healthy,None
74.5,3.3,18.8,-25.3,12,1,78.2,0,7,Healthy,None
60.4,1.6,14.0,-20.9,32,1,61.8,0,6,Healthy,None
96.4,3.2,13.2,-27.4,40,1,52.2,0,7,Healthy,None
36.7,4.2,11.3,-25.2,32,1,52.7,0,3,Healthy,None
101.2,12.3,19.2,-24.2,42,1,76.3,0,4,Congestion,Software
49.7,2.5,5.8,-27.0,27,1,50.5,0,7,Healthy,None
0.0,100.0,13.7,-37.0,15,0,67.9,0,6,Fiber_Cut,Hardware
96.1,3.5,7.0,-31.6,55,0,69.2,0,4,OLT_Failure,Hardware
42.8,2.0,11.3,-26.6,29,1,75.2,0,3,Healthy,None
86.3,5.4,13.9,-28.0,42,0,56.9,1,7,Transport_Failure_MPLS,Software
99.9,11.6,9.5,-24.9,38,0,82.4,1,4,Congestion,Software
97.3,3.0,10.1,-28.7,35,1,67.7,0,6,Healthy,None
132.7,4.9,10.1,-28.4,13,1,75.6,1,2,Transport_Failure_MPLS,Software
118.2,7.9,10.8,-28.0,21,1,64.2,1,6,Transport_Failure_MPLS,Software
85.5,10.0,16.3,-23.8,17,0,69.7,0,5,Congestion,Software
30.8,3.4,7.7,-20.8,17,1,74.6,0,4,Healthy,None
87.3,2.6,14.6,-26.4,48,1,79.3,0,4,Healthy,None
34.9,4.4,18.3,-28.5,15,1,50.3,0,2,Healthy,None
44.7,2.6,19.6,-23.5,39,1,45.4,0,4,Healthy,None
0.0,100.0,18.6,-36.5,44,0,57.7,1,5,Fiber_Cut,Hardware
44.3,3.5,9.9,-28.6,59,1,78.9,0,2,OLT_Failure,Hardware
66.2,2.3,5.5,-29.7,77,0,64.0,1,2,OLT_Failure,Hardware
60.4,3.1,16.0,-29.5,27,1,50.7,0,3,Healthy,None
117.0,5.0,6.7,-29.8,48,1,74.6,1,3,Transport_Failure_MPLS,Software
57.2,3.5,14.6,-29.9,56,0,77.9,0,5,OLT_Failure,Hardware
96.5,2.9,13.6,-26.8,82,0,62.2,1,7,OLT_Failure,Hardware
45.1,2.7,15.6,-22.5,13,1,61.1,0,7,Healthy,None
132.1,10.9,16.1,-28.1,31,1,87.8,0,2,Congestion,Software
86.5,2.7,16.4,-27.1,55,0,51.6,1,3,OLT_Failure,Hardware
127.9,9.1,11.6,-24.9,29,1,56.0,0,4,Congestion,Software
86.8,3.9,6.1,-26.0,93,0,75.9,0,7,OLT_Failure,Hardware
98.9,10.6,16.5,-27.4,14,1,88.1,0,6,Congestion,Software
116.1,7.3,13.0,-20.4,11,1,66.4,1,5,Transport_Failure_MPLS,Software
0.0,100.0,10.2,-38.6,28,0,40.6,1,4,Fiber_Cut,Hardware
39.1,3.1,18.9,-24.6,17,1,62.7,0,7,Healthy,None
87.5,6.4,13.4,-21.4,15,1,73.2,1,4,Congestion,Software
94.4,2.8,12.6,-29.4,37,1,71.5,0,7,Healthy,None
73.5,3.3,17.4,-21.6,43,1,62.0,0,7,Healthy,None
129.2,6.4,15.3,-25.8,25,0,52.7,1,7,Transport_Failure_MPLS,Software
60.9,3.3,7.3,-31.5,83,0,62.4,1,5,OLT_Failure,Hardware
102.0,8.2,15.2,-27.6,48,1,83.1,1,6,Congestion,Software
69.5,4.2,18.2,-28.5,21,1,74.8,0,2,Healthy,None
96.1,1.4,19.5,-30.4,57,0,43.2,0,5,OLT_Failure,Hardware
88.2,3.1,17.1,-26.0,13,1,62.4,0,4,Healthy,None
99.5,4.1,19.9,-28.8,49,1,76.8,0,3,Healthy,None
90.0,3.6,5.9,-28.8,61,0,42.7,1,4,OLT_Failure,Hardware
150.0,8.5,15.2,-20.6,21,0,77.8,1,6,Transport_Failure_MPLS,Software
143.1,10.9,17.4,-26.5,14,1,78.0,1,6,Congestion,Software
37.4,4.6,5.9,-34.6,41,0,47.6,1,4,OLT_Failure,Hardware
83.3,1.6,6.1,-28.9,44,1,65.1,0,4,Healthy,None
94.6,12.2,19.4,-22.3,25,1,52.9,1,7,Transport_Failure_MPLS,Software
0.0,100.0,15.0,-37.4,15,0,42.6,1,6,Fiber_Cut,Hardware
98.1,3.8,15.5,-23.5,12,1,49.9,0,6,Healthy,None
45.5,3.1,12.5,-27.3,36,1,59.3,0,7,Healthy,None
119.9,10.1,7.3,-25.7,30,0,90.2,0,6,Congestion,Software
62.4,1.8,9.8,-26.2,35,1,47.1,0,3,Healthy,None
144.0,10.8,19.2,-22.8,22,1,94.9,1,6,Congestion,Software
150.0,8.3,19.5,-21.9,16,0,58.9,0,2,Transport_Failure_MPLS,Software
0.0,100.0,10.4,-35.9,24,0,41.1,0,6,Fiber_Cut,Hardware
88.4,4.4,13.2,-22.9,26,1,52.0,0,4,Healthy,None
0.0,100.0,13.4,-36.6,33,0,78.7,0,2,Fiber_Cut,Hardware
33.1,3.5,8.7,-21.4,19,1,74.7,0,7,Healthy,None
91.2,1.9,10.8,-27.9,49,1,48.6,0,2,Healthy,None
74.7,1.4,16.9,-31.9,62,0,62.9,1,3,OLT_Failure,Hardware
86.7,2.1,10.4,-26.8,39,1,68.5,0,5,Healthy,None
121.9,10.5,11.8,-22.2,29,0,62.3,1,3,Transport_Failure_MPLS,Software
94.7,4.7,10.2,-32.2,31,0,77.0,0,3,OLT_Failure,Hardware
87.9,4.5,12.1,-23.3,43,1,51.4,0,6,Healthy,None
66.2,3.3,10.8,-24.3,31,1,50.4,0,2,Healthy,None
105.7,6.5,9.1,-30.0,26,0,77.9,1,2,Transport_Failure_MPLS,Software
86.8,3.3,7.0,-28.1,14,1,72.6,0,3,Healthy,None
0.0,100.0,19.1,-37.4,27,0,65.1,0,5,Fiber_Cut,Hardware
0.0,100.0,18.0,-35.3,22,0,44.5,0,6,Fiber_Cut,Hardware
35.6,2.6,9.9,-33.9,72,1,71.0,1,5,OLT_Failure,Hardware
88.7,4.5,12.5,-25.8,46,1,79.2,0,2,Healthy,None
55.5,3.8,19.1,-23.8,40,1,58.1,0,2,Healthy,None
87.7,1.7,5.3,-26.5,35,0,67.1,0,6,OLT_Failure,Hardware
82.1,2.5,9.1,-24.0,75,0,65.6,1,6,OLT_Failure,Hardware
90.8,4.5,11.0,-30.0,27,1,43.7,0,4,Healthy,None
30.3,1.8,15.9,-26.6,25,1,44.0,0,7,Healthy,None
54.7,1.1,16.0,-28.4,35,1,53.3,0,5,Healthy,None
96.0,3.0,14.9,-21.6,39,1,50.6,0,4,Healthy,None
96.7,4.0,17.1,-31.7,73,0,44.3,1,5,OLT_Failure,Hardware
80.4,4.8,19.7,-23.1,11,1,63.5,0,2,Healthy,None
128.2,11.0,14.6,-23.8,29,0,80.4,1,4,Congestion,Software
32.8,1.7,11.8,-23.6,43,1,40.5,0,2,Healthy,None
150.0,7.8,8.3,-26.0,16,1,78.5,0,6,Transport_Failure_MPLS,Software
42.8,1.1,14.5,-25.3,13,1,48.3,0,5,Healthy,None
91.8,3.1,9.9,-36.7,71,0,61.8,1,3,OLT_Failure,Hardware
0.0,100.0,9.1,-36.6,12,0,79.2,1,6,Fiber_Cut,Hardware
111.8,9.0,14.7,-23.9,42,0,79.2,1,7,Congestion,Software
86.4,1.2,7.0,-30.1,70,0,49.5,1,4,OLT_Failure,Hardware
66.3,2.6,13.0,-27.9,40,1,77.2,0,2,Healthy,None
0.0,100.0,9.6,-38.5,48,0,51.9,0,2,Fiber_Cut,Hardware
63.4,2.7,6.1,-22.3,19,1,49.1,0,7,Healthy,None
0.0,100.0,6.3,-37.3,23,0,44.0,0,4,Fiber_Cut,Hardware
100.3,7.5,11.9,-22.9,38,0,79.2,1,5,Congestion,Software
91.0,7.4,11.3,-29.4,33,0,45.0,1,5,Transport_Failure_MPLS,Software
141.1,10.0,5.1,-25.7,10,1,92.3,0,4,Congestion,Software
62.9,2.1,16.7,-21.9,42,1,48.5,0,6,Healthy,None
150.0,6.3,5.5,-20.9,36,0,61.6,1,2,Transport_Failure_MPLS,Software
32.5,1.8,9.0,-35.2,67,0,48.9,0,2,OLT_Failure,Hardware
93.4,2.0,11.4,-28.3,23,1,44.1,0,4,Healthy,None
66.7,4.6,11.0,-23.0,14,1,78.1,0,4,Healthy,None
117.4,9.6,6.3,-24.7,28,0,77.4,1,5,Congestion,Software
117.0,10.8,13.6,-22.9,13,0,93.3,1,2,Congestion,Software
91.6,4.0,8.4,-35.9,66,0,54.3,1,6,OLT_Failure,Hardware
98.8,1.4,19.6,-29.2,25,1,70.2,0,2,Healthy,None
137.0,11.3,10.2,-22.1,43,0,64.3,1,3,Transport_Failure_MPLS,Software
118.0,6.8,16.1,-25.3,26,1,79.3,1,4,Transport_Failure_MPLS,Software
96.7,12.5,18.7,-22.1,48,1,79.3,1,4,Transport_Failure_MPLS,Software
92.6,7.5,16.9,-25.3,23,1,49.5,1,7,Transport_Failure_MPLS,Software
83.4,1.5,18.9,-26.3,82,1,67.7,0,3,OLT_Failure,Hardware
94.0,4.9,5.5,-23.0,38,1,71.6,0,4,Healthy,None
74.6,1.5,15.6,-32.9,49,0,60.9,1,6,OLT_Failure,Hardware
99.4,2.2,8.8,-24.2,27,1,53.7,0,3,Healthy,None
83.4,4.0,6.3,-24.5,14,1,44.6,0,5,Healthy,None
96.1,2.7,15.1,-26.8,47,1,59.5,0,5,Healthy,None
75.9,4.1,7.8,-28.5,48,1,60.7,0,2,Healthy,None
131.2,13.1,5.1,-22.1,41,1,87.4,1,2,Congestion,Software
90.1,5.0,10.4,-27.7,25,1,53.5,0,5,Healthy,None
90.3,11.6,7.1,-24.1,31,1,60.2,1,5,Congestion,Software
59.4,1.3,14.1,-28.8,27,1,76.5,0,3,Healthy,None
99.1,3.4,10.8,-20.1,39,1,48.4,0,2,Healthy,None
36.2,4.1,8.7,-26.6,21,1,70.9,0,4,Healthy,None
150.0,6.0,16.3,-20.4,43,1,43.0,1,2,Transport_Failure_MPLS,Software
91.3,1.2,19.8,-23.8,16,1,49.7,0,2,Healthy,None
98.3,2.5,19.1,-21.5,36,1,76.7,0,5,Healthy,None
54.5,2.8,11.6,-31.2,50,0,45.2,1,2,OLT_Failure,Hardware
123.4,7.1,17.6,-20.1,23,1,95.0,1,7,Congestion,Software
94.6,1.6,11.4,-22.1,25,1,74.4,0,6,Healthy,None
114.0,10.6,13.8,-29.3,38,1,58.9,1,4,Congestion,Software
109.4,7.1,9.0,-22.1,11,1,67.1,0,2,Congestion,Software
89.2,10.2,15.7,-20.3,49,0,70.1,1,5,Congestion,Software
0.0,100.0,15.5,-35.2,47,0,69.3,1,6,Fiber_Cut,Hardware
135.5,10.6,16.9,-25.8,49,1,41.6,1,7,Transport_Failure_MPLS,Software
90.8,2.9,13.0,-33.0,46,0,59.7,0,6,OLT_Failure,Hardware
38.2,1.9,8.6,-29.7,43,1,64.2,0,6,Healthy,None
37.4,1.4,15.2,-30.8,56,0,62.1,0,6,OLT_Failure,Hardware
0.0,100.0,14.7,-36.7,30,0,71.5,1,4,Fiber_Cut,Hardware
87.6,4.8,14.4,-28.2,15,1,58.9,0,2,Healthy,None
115.3,12.2,10.1,-21.2,17,0,88.4,0,2,Congestion,Software
0.0,100.0,17.2,-37.9,31,0,43.1,0,5,Fiber_Cut,Hardware
88.9,10.4,8.9,-21.2,11,0,53.6,0,5,Congestion,Software
44.8,4.0,5.9,-22.4,36,1,63.7,0,2,Healthy,None
67.7,4.1,11.7,-25.4,25,1,61.4,0,2,Healthy,None
145.9,9.8,17.4,-23.4,21,1,59.9,1,2,Congestion,Software
108.0,9.6,17.0,-23.3,14,0,94.1,0,3,Congestion,Software
103.0,11.0,14.3,-28.6,44,1,71.6,1,4,Congestion,Software
105.3,9.0,6.0,-25.1,27,1,50.5,1,6,Transport_Failure_MPLS,Software
97.9,3.2,10.2,-33.4,61,0,54.7,1,2,OLT_Failure,Hardware
0.0,100.0,17.8,-39.5,29,0,72.0,0,4,Fiber_Cut,Hardware
65.0,3.2,7.3,-32.9,55,0,58.0,1,2,OLT_Failure,Hardware
82.0,1.3,6.2,-28.0,34,1,49.7,0,4,Healthy,None
66.9,2.5,17.1,-29.8,65,1,75.1,1,7,OLT_Failure,Hardware
66.4,1.1,16.8,-29.2,28,1,72.4,0,4,Healthy,None
62.4,3.7,15.9,-22.7,24,1,75.8,0,7,Healthy,None
99.1,1.1,11.5,-26.8,43,1,58.7,0,4,Healthy,None
133.2,6.1,16.4,-25.6,39,0,62.2,1,7,Transport_Failure_MPLS,Software
115.1,10.8,10.0,-27.9,24,0,44.6,0,7,Transport_Failure_MPLS,Software
114.9,10.2,14.9,-29.6,25,1,69.4,1,3,Congestion,Software
92.3,3.1,7.7,-28.4,45,1,58.6,0,3,OLT_Failure,Hardware
98.4,3.5,19.6,-22.0,12,1,47.9,0,2,Healthy,None
53.5,2.3,9.5,-20.9,25,1,69.5,0,4,Healthy,None
0.0,100.0,13.1,-36.7,48,0,51.4,0,3,Fiber_Cut,Hardware
90.9,12.5,8.1,-27.0,16,0,70.9,1,5,Transport_Failure_MPLS,Software
78.5,3.5,5.5,-21.1,33,1,70.2,0,7,Healthy,None
61.5,3.4,9.7,-25.7,48,1,76.2,0,3,Healthy,None
141.2,9.2,15.7,-22.4,33,1,61.9,1,2,Congestion,Software
146.4,9.9,5.8,-29.9,49,0,57.8,1,4,Transport_Failure_MPLS,Software
144.9,9.7,15.1,-20.8,46,0,72.8,0,2,Transport_Failure_MPLS,Software
62.7,2.5,14.7,-28.6,68,1,68.3,0,4,OLT_Failure,Hardware
59.1,1.6,5.1,-26.2,11,1,72.1,0,2,Healthy,None
76.6,10.7,11.5,-22.4,27,0,82.2,1,2,Congestion,Software
89.2,14.3,7.0,-24.2,44,1,67.3,0,3,Congestion,Software
38.7,3.1,19.8,-34.3,51,0,74.4,1,3,OLT_Failure,Hardware
0.0,100.0,16.1,-36.4,41,0,44.1,0,4,Fiber_Cut,Hardware
91.1,3.6,14.1,-29.3,41,1,62.7,0,6,Healthy,None
106.1,8.6,6.0,-21.3,38,0,75.9,1,2,Congestion,Software
89.7,10.5,10.1,-29.4,30,1,63.7,1,2,Transport_Failure_MPLS,Software
85.8,4.0,8.7,-21.6,12,1,53.1,0,3,Healthy,None
88.9,2.1,10.2,-23.9,35,1,53.0,0,2,Healthy,None
66.4,4.9,5.2,-27.4,50,0,59.5,1,2,OLT_Failure,Hardware
141.7,9.9,19.5,-25.3,39,1,60.3,1,5,Transport_Failure_MPLS,Software
0.0,100.0,17.0,-36.3,38,0,40.6,1,2,Fiber_Cut,Hardware
0.0,100.0,16.3,-38.1,10,0,48.7,0,2,Fiber_Cut,Hardware
140.9,10.8,11.8,-21.9,39,1,93.5,1,5,Congestion,Software
43.7,2.8,18.5,-20.9,25,1,46.7,0,4,Healthy,None
99.6,4.3,5.8,-29.7,35,1,69.0,0,2,Healthy,None
109.9,10.5,15.7,-26.7,14,0,79.4,0,4,Transport_Failure_MPLS,Software
51.9,2.6,8.0,-29.7,37,1,48.0,0,7,Healthy,None
85.6,3.2,9.9,-27.7,57,0,67.8,0,3,OLT_Failure,Hardware
105.2,13.7,15.7,-20.7,26,1,72.1,1,3,Congestion,Software
0.0,100.0,19.8,-36.7,30,0,50.1,1,3,Fiber_Cut,Hardware
33.6,4.1,19.3,-23.8,47,1,73.2,0,7,Healthy,None
61.0,4.8,15.3,-27.0,45,1,74.7,0,3,Healthy,None
86.0,2.8,12.4,-28.1,26,1,49.9,0,7,Healthy,None
38.2,3.3,5.3,-24.0,80,1,59.7,1,3,OLT_Failure,Hardware
103.9,7.5,10.2,-25.1,22,0,75.4,0,5,Transport_Failure_MPLS,Software
99.7,4.6,14.1,-28.2,13,1,58.7,0,6,Healthy,None
98.0,4.9,7.3,-34.1,88,0,52.1,0,3,OLT_Failure,Hardware
0.0,100.0,8.2,-37.0,49,0,55.7,1,3,Fiber_Cut,Hardware
0.0,100.0,5.3,-35.3,36,0,62.1,0,7,Fiber_Cut,Hardware
83.5,6.2,13.4,-21.5,27,0,60.7,1,2,Transport_Failure_MPLS,Software
0.0,100.0,6.7,-35.5,22,0,53.7,1,3,Fiber_Cut,Hardware
57.8,4.3,5.9,-24.7,43,0,57.8,1,5,OLT_Failure,Hardware
42.9,3.5,15.2,-26.8,47,1,49.5,0,3,Healthy,None
36.5,2.4,7.4,-27.0,23,1,47.4,0,6,Healthy,None
0.0,100.0,8.6,-38.5,30,0,65.1,1,4,Fiber_Cut,Hardware
73.0,1.5,14.5,-29.1,14,1,68.8,0,2,Healthy,None
0.0,100.0,8.9,-39.5,43,0,60.6,1,7,Fiber_Cut,Hardware
0.0,100.0,8.3,-39.0,48,0,54.2,1,6,Fiber_Cut,Hardware
0.0,100.0,19.2,-35.1,38,0,68.9,1,7,Fiber_Cut,Hardware
92.1,1.8,12.4,-30.5,71,0,52.9,1,7,OLT_Failure,Hardware
53.9,3.4,17.1,-30.8,59,0,47.4,1,3,OLT_Failure,Hardware
61.8,2.3,10.1,-29.7,36,0,65.1,0,7,OLT_Failure,Hardware
0.0,100.0,5.2,-39.4,32,0,60.0,1,4,Fiber_Cut,Hardware
0.0,100.0,16.0,-36.1,12,0,53.0,1,5,Fiber_Cut,Hardware
133.1,5.6,15.4,-28.6,43,1,52.3,1,2,Transport_Failure_MPLS,Software
85.9,3.5,19.9,-20.8,33,1,78.9,0,3,Healthy,None
59.4,1.1,5.7,-25.2,48,1,58.1,0,4,Healthy,None
69.6,1.2,10.6,-29.7,48,1,67.6,0,2,Healthy,None
61.6,2.0,18.2,-20.9,21,1,44.0,0,2,Healthy,None
53.2,2.3,13.6,-20.8,13,1,76.3,0,6,Healthy,None
82.7,8.8,16.8,-23.4,31,0,78.5,1,6,Congestion,Software
132.5,7.3,14.6,-22.4,36,0,65.5,1,6,Congestion,Software
130.4,8.8,7.5,-29.6,41,1,77.7,0,7,Transport_Failure_MPLS,Software
56.4,1.2,5.2,-37.4,34,0,51.2,1,7,OLT_Failure,Hardware
95.8,11.0,9.3,-28.1,41,1,91.3,0,5,Congestion,Software
31.6,1.1,10.1,-24.3,33,1,78.8,0,6,Healthy,None
75.8,1.0,11.9,-33.9,64,0,72.0,0,2,OLT_Failure,Hardware
122.7,3.9,5.8,-22.7,32,1,62.3,1,6,Transport_Failure_MPLS,Software
109.9,11.0,12.2,-21.0,29,0,48.8,1,6,Transport_Failure_MPLS,Software
63.5,2.6,13.7,-27.9,75,0,47.6,1,2,OLT_Failure,Hardware
