Latency_ms,Packet_Loss_pct,Jitter_ms,Optical_RX_dBm,CRC_Errors,Interface_Status,CPU_Usage_pct,SNMP_Timeout,Hop_Count,Fault_Label,Fault_Category
8.7,0.1,0.8,-21.1,1,1,28.8,0,5,Healthy,None
25.9,2.6,0.6,-20.9,2,1,50.9,0,4,Congestion,Software
0.0,100.0,0.5,-36.9,2,0,12.0,0,3,Fiber_Cut,Hardware
0.0,100.0,0.8,-39.6,1,0,27.6,0,5,Fiber_Cut,Hardware
3.0,0.2,0.2,-27.4,12,0,32.7,0,4,OLT_Failure,Hardware
13.8,0.1,0.5,-17.9,1,1,22.2,0,4,Healthy,None
12.8,0.1,0.5,-15.5,2,1,23.2,0,5,Healthy,None
33.9,2.2,1.0,-18.8,1,1,12.2,0,5,Transport_Failure_MPLS,Software
11.2,0.0,0.2,-17.5,0,1,11.2,0,5,Healthy,None
10.6,0.1,1.4,-18.3,1,1,25.2,0,2,Healthy,None
12.5,0.1,0.7,-17.4,1,1,18.2,0,2,Healthy,None
3.5,0.1,0.7,-17.6,0,1,33.4,0,4,Healthy,None
0.0,100.0,0.6,-36.5,1,0,29.3,1,4,Fiber_Cut,Hardware
8.6,0.0,0.3,-21.0,1,1,19.4,0,2,Healthy,None
4.7,0.2,0.4,-17.6,0,1,15.0,0,4,Healthy,None
0.0,100.0,1.4,-35.5,0,0,32.6,1,3,Fiber_Cut,Hardware
12.7,0.2,0.6,-16.3,1,1,32.4,0,5,Healthy,None
8.7,0.1,1.2,-22.6,15,0,14.8,1,5,OLT_Failure,Hardware
12.6,0.0,1.2,-21.4,1,1,13.8,0,5,Healthy,None
9.2,0.1,0.6,-19.3,1,1,12.8,0,3,Healthy,None
15.6,2.5,1.3,-20.4,0,0,37.5,1,5,Congestion,Software
23.8,1.1,0.3,-19.9,0,1,45.1,1,3,Congestion,Software
1.7,0.1,1.2,-19.3,1,1,34.1,0,2,Healthy,None
10.0,0.1,0.2,-20.5,1,1,11.3,0,3,Healthy,None
13.1,0.2,0.6,-21.3,1,1,23.3,0,2,Healthy,None
10.6,0.1,0.5,-17.6,2,1,24.0,0,2,Healthy,None
26.6,1.1,1.0,-17.9,0,1,31.6,1,4,Transport_Failure_MPLS,Software
40.6,2.6,0.1,-20.8,0,0,22.4,1,4,Transport_Failure_MPLS,Software
13.7,0.0,0.5,-21.5,15,0,26.8,1,3,OLT_Failure,Hardware
33.0,2.4,1.3,-15.4,2,1,13.8,0,3,Transport_Failure_MPLS,Software
0.0,100.0,0.2,-36.2,1,0,30.8,1,5,Fiber_Cut,Hardware
13.4,0.0,0.5,-16.5,2,1,10.2,0,5,Healthy,None
8.4,0.0,1.3,-21.0,0,1,30.7,0,5,Healthy,None
9.9,0.1,0.0,-17.0,0,1,30.1,0,2,Healthy,None
4.4,0.2,1.2,-15.8,2,1,10.7,0,5,Healthy,None
14.2,0.2,1.3,-24.3,15,0,21.6,1,5,OLT_Failure,Hardware
0.0,100.0,0.1,-37.7,0,0,12.4,1,2,Fiber_Cut,Hardware
27.6,3.0,0.0,-15.2,2,1,40.5,1,5,Congestion,Software
31.6,1.3,1.2,-18.9,0,0,23.0,1,4,Transport_Failure_MPLS,Software
12.8,0.1,0.2,-23.4,16,0,23.6,1,4,OLT_Failure,Hardware
37.6,1.9,0.5,-19.1,2,1,22.0,1,3,Transport_Failure_MPLS,Software
5.2,0.1,0.4,-21.7,13,0,25.2,1,5,OLT_Failure,Hardware
21.6,3.5,1.5,-18.5,0,1,25.1,1,3,Congestion,Software
11.2,0.1,0.6,-24.0,7,0,33.0,0,5,OLT_Failure,Hardware
41.9,1.9,1.2,-16.0,1,1,34.0,1,3,Transport_Failure_MPLS,Software
0.0,100.0,0.5,-38.3,1,0,30.2,1,2,Fiber_Cut,Hardware
11.3,0.0,1.0,-24.5,11,0,17.2,0,2,OLT_Failure,Hardware
0.0,100.0,0.8,-37.4,1,0,22.1,1,4,Fiber_Cut,Hardware
23.6,2.3,1.4,-19.8,2,0,21.9,1,4,Transport_Failure_MPLS,Software
13.8,0.0,0.9,-22.1,15,1,33.2,0,3,OLT_Failure,Hardware
0.0,100.0,0.5,-39.6,0,0,10.9,1,2,Fiber_Cut,Hardware
35.9,1.8,0.8,-18.7,2,0,35.0,1,5,Congestion,Software
5.7,0.1,0.1,-16.6,0,1,29.6,0,3,Healthy,None
31.0,2.6,0.7,-15.5,0,1,20.9,0,3,Congestion,Software
0.0,100.0,0.5,-36.5,1,0,31.8,1,2,Fiber_Cut,Hardware
19.2,3.6,1.4,-16.9,2,1,26.3,1,3,Congestion,Software
11.4,0.1,0.3,-21.5,7,0,19.0,1,5,OLT_Failure,Hardware
18.4,2.0,0.3,-21.5,2,0,44.6,1,2,Congestion,Software
11.5,0.1,1.2,-19.3,2,1,30.9,0,3,Healthy,None
0.0,100.0,0.2,-38.4,2,0,13.1,0,2,Fiber_Cut,Hardware
0.0,100.0,1.3,-39.4,1,0,26.3,1,5,Fiber_Cut,Hardware
30.9,1.5,0.9,-19.0,1,1,48.9,1,4,Congestion,Software
3.5,0.1,0.9,-20.3,2,1,20.1,0,3,Healthy,None
26.8,2.5,0.3,-19.3,1,0,24.1,0,2,Congestion,Software
0.0,100.0,0.6,-36.3,1,0,18.0,1,5,Fiber_Cut,Hardware
8.9,0.1,0.5,-15.9,2,1,24.7,0,5,Healthy,None
0.0,100.0,0.2,-39.6,0,0,28.2,1,4,Fiber_Cut,Hardware
5.1,0.1,0.7,-15.3,1,1,11.7,0,3,Healthy,None
25.2,2.4,1.4,-20.1,0,1,30.8,1,4,Congestion,Software
5.8,0.2,0.9,-17.4,0,1,16.9,0,5,Healthy,None
3.9,0.1,0.3,-18.6,1,1,32.3,0,4,Healthy,None
6.3,0.0,1.0,-24.7,15,0,23.7,0,2,OLT_Failure,Hardware
35.2,4.0,0.0,-17.6,2,1,34.9,1,2,Congestion,Software
9.9,0.0,1.5,-20.3,0,1,28.9,0,5,Healthy,None
1.5,0.2,0.8,-20.3,2,1,34.5,0,4,Healthy,None
27.2,3.4,1.1,-19.4,1,0,36.7,1,3,Congestion,Software
5.0,0.1,1.1,-16.0,2,1,18.0,0,5,Healthy,None
2.9,0.1,0.3,-21.8,11,0,12.0,0,2,OLT_Failure,Hardware
3.7,0.1,0.5,-19.7,0,1,18.8,0,3,Healthy,None
9.8,0.1,1.3,-20.6,8,0,16.2,1,3,OLT_Failure,Hardware
30.2,1.4,0.4,-19.9,2,0,24.8,1,3,Transport_Failure_MPLS,Software
0.0,100.0,0.8,-38.0,1,0,18.4,0,4,Fiber_Cut,Hardware
0.0,100.0,1.2,-39.3,0,0,26.4,1,2,Fiber_Cut,Hardware
12.2,0.0,1.3,-17.9,2,1,10.4,0,2,Healthy,None
33.7,2.9,0.9,-19.5,1,0,22.9,1,3,Transport_Failure_MPLS,Software
0.0,100.0,0.6,-35.1,2,0,17.8,1,2,Fiber_Cut,Hardware
8.2,0.0,0.8,-20.5,7,0,32.0,1,3,OLT_Failure,Hardware
2.0,0.1,0.8,-23.1,7,1,29.3,1,2,OLT_Failure,Hardware
0.0,100.0,0.8,-37.5,2,0,29.9,1,2,Fiber_Cut,Hardware
0.0,100.0,1.1,-35.4,2,0,12.0,1,5,Fiber_Cut,Hardware
3.9,0.0,0.6,-17.3,0,1,12.6,0,3,Healthy,None
23.3,1.4,1.3,-19.4,1,0,28.7,1,3,Transport_Failure_MPLS,Software
13.8,0.1,1.0,-19.9,10,0,19.1,1,3,OLT_Failure,Hardware
33.0,1.6,1.1,-21.1,0,0,42.9,0,2,Congestion,Software
37.4,1.7,1.4,-15.6,2,1,34.0,1,4,Transport_Failure_MPLS,Software
0.0,100.0,1.4,-37.1,2,0,28.1,1,3,Fiber_Cut,Hardware
6.8,0.1,1.3,-17.6,1,1,32.4,0,5,Healthy,None
21.4,1.6,0.1,-17.6,0,1,44.5,1,5,Congestion,Software
0.0,100.0,1.2,-37.4,1,0,30.9,1,5,Fiber_Cut,Hardware
5.8,0.1,1.2,-18.2,0,1,19.8,0,5,Healthy,None
0.0,100.0,0.3,-36.4,1,0,27.9,1,4,Fiber_Cut,Hardware
0.0,100.0,0.1,-36.5,0,0,12.9,1,5,Fiber_Cut,Hardware
1.5,0.1,0.3,-19.6,0,1,25.1,0,5,Healthy,None
7.6,0.1,1.0,-24.6,7,0,26.9,1,5,OLT_Failure,Hardware
35.6,2.5,1.2,-20.9,0,0,10.7,1,4,Transport_Failure_MPLS,Software
1.3,0.0,1.2,-15.0,2,1,27.3,0,3,Healthy,None
27.5,1.6,1.0,-18.1,1,1,14.2,0,2,Transport_Failure_MPLS,Software
38.5,1.2,0.7,-20.6,1,1,30.5,1,2,Transport_Failure_MPLS,Software
4.8,0.0,1.5,-18.6,0,1,14.3,0,3,Healthy,None
9.6,0.0,1.5,-24.6,14,1,19.3,1,5,OLT_Failure,Hardware
10.0,0.0,0.9,-15.4,1,1,32.1,0,2,Healthy,None
4.3,0.0,0.1,-15.6,2,1,34.8,0,2,Healthy,None
0.0,100.0,0.4,-38.4,0,0,31.5,1,5,Fiber_Cut,Hardware
8.8,0.0,0.0,-18.1,1,1,33.9,0,2,Healthy,None
26.7,2.5,0.4,-21.2,2,1,12.3,1,3,Transport_Failure_MPLS,Software
10.6,0.0,0.6,-17.7,2,1,13.5,0,2,Healthy,None
2.5,0.1,1.1,-21.8,5,1,20.4,1,4,OLT_Failure,Hardware
6.1,0.1,1.3,-15.2,0,1,23.4,0,2,Healthy,None
8.7,0.1,0.1,-20.7,2,1,30.5,0,3,Healthy,None
3.4,0.0,1.3,-26.3,6,0,30.7,0,2,OLT_Failure,Hardware
5.2,0.1,1.5,-16.7,1,1,28.1,0,5,Healthy,None
13.4,3.4,1.5,-15.0,1,1,27.3,1,2,Congestion,Software
10.5,0.1,1.3,-15.0,2,1,28.8,0,5,Healthy,None
24.8,2.2,0.6,-21.7,2,1,36.4,1,4,Congestion,Software
0.0,100.0,0.0,-35.1,1,0,19.4,0,2,Fiber_Cut,Hardware
16.3,1.6,1.3,-16.1,0,0,33.5,0,3,Congestion,Software
5.7,0.1,0.4,-16.8,2,1,30.2,0,5,Healthy,None
10.3,0.0,1.0,-19.7,0,1,32.1,0,2,Healthy,None
34.8,3.1,1.3,-18.2,1,1,26.4,1,5,Transport_Failure_MPLS,Software
8.9,0.2,0.1,-21.4,0,1,18.1,0,5,Healthy,None
20.9,3.3,0.9,-16.3,0,1,44.8,1,2,Congestion,Software
21.3,2.8,0.4,-19.6,1,1,34.7,1,5,Congestion,Software
31.0,3.1,0.8,-15.2,2,1,37.4,0,3,Congestion,Software
0.0,100.0,0.1,-38.3,0,0,25.4,0,5,Fiber_Cut,Hardware
10.1,0.1,0.3,-16.0,1,1,24.9,0,4,Healthy,None
10.3,0.1,0.8,-19.2,1,1,26.8,0,5,Healthy,None
4.4,0.2,0.6,-27.2,15,0,32.2,0,4,OLT_Failure,Hardware
7.5,0.0,0.6,-15.1,2,1,15.2,0,5,Healthy,None
26.9,1.7,1.4,-17.7,1,1,12.1,1,3,Transport_Failure_MPLS,Software
2.5,0.1,0.8,-19.4,2,1,28.9,0,3,Healthy,None
1.1,0.0,0.0,-20.5,2,1,24.6,0,5,Healthy,None
6.6,0.1,1.1,-24.5,7,1,17.3,0,2,OLT_Failure,Hardware
0.0,100.0,1.1,-39.6,0,0,25.8,0,4,Fiber_Cut,Hardware
10.8,0.1,1.0,-21.7,1,1,29.5,0,4,Healthy,None
29.2,1.3,0.9,-16.6,2,1,30.5,1,2,Transport_Failure_MPLS,Software
3.0,0.1,0.3,-20.7,0,1,33.8,0,5,Healthy,None
36.5,2.9,0.8,-19.3,1,0,36.8,1,3,Congestion,Software
3.5,0.2,0.8,-19.9,0,1,15.0,0,3,Healthy,None
0.0,100.0,1.3,-38.0,1,0,11.9,0,3,Fiber_Cut,Hardware
7.5,0.2,1.0,-24.4,8,0,27.0,1,2,OLT_Failure,Hardware
14.0,0.1,0.3,-16.5,0,1,13.3,0,5,Healthy,None
28.3,2.0,0.6,-16.9,2,1,28.4,1,5,Transport_Failure_MPLS,Software
7.0,0.2,0.4,-20.0,1,1,34.0,0,3,Healthy,None
10.4,0.1,1.1,-25.2,8,0,21.0,0,5,OLT_Failure,Hardware
22.5,1.5,1.1,-16.7,0,1,28.7,1,2,Transport_Failure_MPLS,Software
7.8,0.0,0.6,-23.6,5,0,26.9,1,4,OLT_Failure,Hardware
14.6,0.1,0.4,-20.7,1,1,23.2,0,3,Healthy,None
0.0,100.0,0.9,-36.3,1,0,26.3,1,3,Fiber_Cut,Hardware
1.3,0.1,0.7,-21.5,1,1,33.0,0,5,Healthy,None
9.9,0.0,0.9,-15.3,1,1,25.3,0,4,Healthy,None
0.0,100.0,1.1,-38.6,1,0,24.0,1,3,Fiber_Cut,Hardware
4.4,0.1,1.5,-22.1,11,0,15.2,1,5,OLT_Failure,Hardware
3.3,0.1,0.9,-18.7,0,1,29.9,0,2,Healthy,None
6.9,0.0,0.6,-23.2,13,0,23.4,1,2,OLT_Failure,Hardware
0.0,100.0,0.8,-36.7,2,0,12.4,1,5,Fiber_Cut,Hardware
5.1,0.1,0.4,-19.2,1,1,19.3,0,4,Healthy,None
28.1,2.2,0.3,-15.0,2,0,11.0,1,2,Transport_Failure_MPLS,Software
3.2,0.1,0.3,-19.5,1,1,11.3,0,2,Healthy,None
29.8,1.4,0.4,-17.9,1,1,28.6,0,4,Transport_Failure_MPLS,Software
27.9,1.4,0.9,-15.8,2,1,21.2,1,5,Transport_Failure_MPLS,Software
8.4,0.2,0.3,-15.6,1,1,27.4,0,4,Healthy,None
37.0,2.5,0.1,-21.2,2,1,41.4,1,5,Congestion,Software
5.5,0.0,0.4,-24.0,14,1,11.9,1,2,OLT_Failure,Hardware
7.3,0.0,0.3,-17.4,2,1,17.0,0,2,Healthy,None
25.7,3.5,0.8,-17.8,1,0,24.2,1,5,Congestion,Software
5.0,0.1,0.8,-20.1,0,1,26.8,0,2,Healthy,None
5.1,0.2,0.5,-23.4,9,1,22.0,1,3,OLT_Failure,Hardware
6.9,0.2,0.3,-16.5,0,1,32.2,0,2,Healthy,None
11.6,0.0,1.1,-17.5,0,1,17.6,0,2,Healthy,None
0.0,100.0,0.9,-38.6,1,0,20.3,0,5,Fiber_Cut,Hardware
12.4,0.1,0.2,-18.8,0,1,16.0,0,5,Healthy,None
20.0,2.7,0.6,-16.8,2,1,35.3,1,4,Congestion,Software
12.9,0.2,0.9,-18.6,2,1,33.2,0,2,Healthy,None
5.3,0.1,0.5,-18.0,0,1,27.8,0,2,Healthy,None
0.0,100.0,0.2,-39.5,1,0,21.3,1,3,Fiber_Cut,Hardware
4.9,0.2,0.1,-21.4,12,0,30.6,1,2,OLT_Failure,Hardware
0.0,100.0,0.0,-36.4,1,0,31.0,1,4,Fiber_Cut,Hardware
9.2,0.0,0.9,-16.3,1,1,16.9,0,4,Healthy,None
12.4,0.2,0.5,-20.7,0,1,25.0,0,5,Healthy,None
3.2,0.2,0.4,-21.8,2,1,32.0,0,4,Healthy,None
5.1,0.1,0.3,-20.6,14,0,14.8,1,2,OLT_Failure,Hardware
6.7,0.1,1.3,-20.9,12,0,13.1,1,3,OLT_Failure,Hardware
3.7,0.0,1.1,-20.6,1,1,23.0,0,2,Healthy,None
7.7,0.1,0.2,-17.8,2,1,27.0,0,4,Healthy,None
9.5,0.0,0.0,-21.1,0,1,30.8,0,4,Healthy,None
7.0,0.0,1.4,-17.7,2,1,13.1,0,2,Healthy,None
11.5,0.2,0.5,-26.2,6,1,28.6,1,3,OLT_Failure,Hardware
10.1,0.1,1.0,-18.5,0,1,12.2,0,5,Healthy,None
6.1,0.1,1.2,-20.0,1,1,13.1,0,5,Healthy,None
29.5,3.5,0.5,-21.9,1,1,45.2,0,5,Congestion,Software
6.9,0.0,0.9,-19.4,2,1,34.1,0,5,Healthy,None
23.2,2.8,0.2,-15.1,0,1,24.7,1,5,Transport_Failure_MPLS,Software
7.6,0.1,1.2,-21.2,2,1,27.1,0,4,Healthy,None
7.1,0.2,0.7,-16.1,2,1,15.7,0,3,Healthy,None
1.3,0.0,0.3,-18.2,2,1,13.5,0,2,Healthy,None
14.0,0.0,0.8,-20.9,7,0,23.7,1,4,OLT_Failure,Hardware
9.5,0.2,1.0,-21.6,1,1,32.1,0,4,Healthy,None
10.9,0.1,1.1,-18.5,0,1,18.6,0,2,Healthy,None
11.6,0.1,0.2,-16.8,2,1,34.1,0,4,Healthy,None
36.0,1.0,0.4,-19.6,1,1,23.8,1,5,Transport_Failure_MPLS,Software
1.1,0.0,0.5,-19.4,2,1,14.8,0,3,Healthy,None
36.0,2.8,0.6,-16.8,0,0,10.2,1,4,Transport_Failure_MPLS,Software
23.9,3.3,0.8,-21.7,0,1,28.7,1,3,Congestion,Software
6.9,0.0,0.3,-17.2,0,1,21.1,0,5,Healthy,None
4.9,0.2,0.3,-18.7,1,1,33.0,0,5,Healthy,None
21.0,2.0,1.0,-19.0,1,1,47.6,1,4,Congestion,Software
14.5,0.1,0.4,-20.8,2,1,24.3,0,3,Healthy,None
18.5,2.2,1.2,-20.5,1,1,35.0,1,2,Congestion,Software
3.2,0.1,1.1,-19.4,0,1,29.8,0,2,Healthy,None
23.9,2.7,0.6,-15.7,1,0,27.7,1,5,Congestion,Software
5.6,0.1,0.9,-27.2,7,0,13.6,1,4,OLT_Failure,Hardware
14.5,0.1,1.1,-26.6,9,1,34.3,1,2,OLT_Failure,Hardware
32.5,3.3,1.4,-18.6,0,1,31.2,0,4,Congestion,Software
31.2,1.4,1.0,-15.8,2,0,16.5,1,5,Transport_Failure_MPLS,Software
13.2,0.1,0.7,-22.3,13,0,14.0,1,3,OLT_Failure,Hardware
15.9,2.9,1.1,-16.4,2,1,43.1,0,2,Congestion,Software
0.0,100.0,0.6,-38.6,0,0,32.9,1,4,Fiber_Cut,Hardware
9.9,0.2,0.3,-20.2,2,1,27.0,0,4,Healthy,None
13.7,1.9,0.3,-21.1,2,1,32.5,0,2,Congestion,Software
24.3,2.7,1.4,-16.2,1,0,35.7,0,2,Congestion,Software
0.0,100.0,0.8,-36.7,2,0,13.7,0,3,Fiber_Cut,Hardware
0.0,100.0,0.0,-39.0,0,0,32.2,1,3,Fiber_Cut,Hardware
3.6,0.0,0.2,-23.1,13,0,23.6,1,3,OLT_Failure,Hardware
34.2,3.0,1.3,-18.3,1,1,19.9,1,3,Transport_Failure_MPLS,Software
12.5,0.2,0.8,-19.6,1,1,27.9,0,3,Healthy,None
7.8,0.2,0.5,-20.8,14,0,15.5,1,3,OLT_Failure,Hardware
3.6,0.1,0.2,-17.9,1,1,14.8,0,2,Healthy,None
24.1,1.5,0.7,-15.4,2,1,31.0,1,3,Transport_Failure_MPLS,Software
14.7,3.4,0.9,-17.5,2,0,25.4,1,2,Congestion,Software
12.0,0.2,0.4,-18.8,1,1,23.3,0,3,Healthy,None
0.0,100.0,0.5,-38.4,0,0,17.1,1,4,Fiber_Cut,Hardware
30.8,2.8,1.2,-21.7,1,1,12.8,1,2,Transport_Failure_MPLS,Software
32.8,1.5,1.2,-15.9,1,1,11.2,1,5,Transport_Failure_MPLS,Software
10.4,0.2,1.4,-21.1,0,1,32.0,0,2,Healthy,None
0.0,100.0,1.3,-36.7,2,0,24.2,0,3,Fiber_Cut,Hardware
0.0,100.0,0.1,-36.7,0,0,31.6,1,5,Fiber_Cut,Hardware
6.0,0.2,1.1,-22.3,9,1,24.7,1,3,OLT_Failure,Hardware
9.6,0.1,1.0,-18.3,0,1,26.8,0,3,Healthy,None
10.7,0.1,0.1,-16.4,0,1,13.4,0,2,Healthy,None
0.0,100.0,0.1,-37.1,2,0,19.8,0,5,Fiber_Cut,Hardware
9.6,0.1,1.3,-18.6,0,1,28.9,0,5,Healthy,None
11.6,0.1,0.7,-18.8,2,1,16.9,0,5,Healthy,None
9.6,0.0,1.5,-21.3,11,1,17.3,1,5,OLT_Failure,Hardware
1.7,0.2,1.1,-26.8,12,0,29.6,0,2,OLT_Failure,Hardware
8.4,0.1,0.7,-18.4,1,1,27.5,0,3,Healthy,None
13.1,0.1,0.8,-21.2,0,1,17.7,0,2,Healthy,None
27.6,1.5,0.3,-19.7,0,0,34.0,0,2,Transport_Failure_MPLS,Software
14.8,0.1,0.7,-15.4,1,1,23.8,0,3,Healthy,None
0.0,100.0,0.4,-39.0,1,0,25.2,0,2,Fiber_Cut,Hardware
29.5,1.8,0.8,-16.7,1,0,32.4,1,2,Congestion,Software
0.0,100.0,0.8,-36.9,0,0,11.7,1,3,Fiber_Cut,Hardware
0.0,100.0,1.4,-37.6,1,0,13.2,1,2,Fiber_Cut,Hardware
4.7,0.0,0.4,-16.2,2,1,32.4,0,2,Healthy,None
0.0,100.0,1.4,-37.3,2,0,21.5,1,3,Fiber_Cut,Hardware
8.4,0.0,0.8,-17.5,1,1,26.1,0,5,Healthy,None
0.0,100.0,0.6,-39.9,2,0,11.1,1,5,Fiber_Cut,Hardware
31.6,2.8,0.8,-18.1,2,0,40.6,1,4,Congestion,Software
7.8,0.2,0.1,-25.3,9,1,32.2,1,5,OLT_Failure,Hardware
14.6,0.1,1.0,-23.1,13,0,28.9,1,3,OLT_Failure,Hardware
1.3,0.1,1.0,-19.4,0,1,26.1,0,3,Healthy,None
41.3,3.0,0.9,-18.4,0,1,31.5,1,5,Transport_Failure_MPLS,Software
11.6,0.0,0.6,-16.6,1,1,10.6,0,2,Healthy,None
11.1,0.1,0.1,-16.1,1,1,16.3,0,3,Healthy,None
9.4,0.2,0.6,-17.8,2,1,17.8,0,4,Healthy,None
8.7,0.1,1.3,-21.7,2,1,21.8,0,4,Healthy,None
34.0,2.4,0.2,-21.0,0,1,27.2,1,2,Transport_Failure_MPLS,Software
14.4,0.1,1.2,-18.2,2,1,15.9,0,3,Healthy,None
5.8,0.2,1.3,-21.3,10,0,11.4,1,3,OLT_Failure,Hardware
11.8,0.1,0.2,-19.7,2,1,23.0,0,5,Healthy,None
13.3,0.2,0.7,-15.6,0,1,30.0,0,5,Healthy,None
0.0,100.0,0.1,-38.4,1,0,13.7,0,3,Fiber_Cut,Hardware
1.8,0.0,1.5,-18.0,1,1,12.7,0,3,Healthy,None
31.3,1.9,0.3,-19.6,0,1,32.6,0,3,Transport_Failure_MPLS,Software
1.9,0.2,0.2,-22.7,13,0,22.9,1,2,OLT_Failure,Hardware
31.6,3.1,1.1,-20.5,1,1,11.5,0,3,Transport_Failure_MPLS,Software
13.3,0.0,0.8,-24.7,14,0,17.6,1,2,OLT_Failure,Hardware
15.4,3.5,0.6,-18.0,2,1,47.1,0,4,Congestion,Software
26.8,3.9,1.4,-21.0,1,1,41.0,1,4,Congestion,Software
14.6,0.0,1.5,-17.3,2,1,22.0,0,2,Healthy,None
19.3,3.7,0.5,-17.3,2,1,46.4,0,4,Congestion,Software
5.1,0.2,1.5,-26.2,8,0,20.0,1,3,OLT_Failure,Hardware
33.4,2.8,0.4,-16.5,1,1,21.8,0,5,Transport_Failure_MPLS,Software
0.0,100.0,1.4,-38.1,2,0,19.9,0,3,Fiber_Cut,Hardware
10.7,0.2,1.4,-16.3,1,1,18.1,0,5,Healthy,None
0.0,100.0,1.3,-35.6,0,0,32.9,1,3,Fiber_Cut,Hardware
0.0,100.0,0.1,-37.8,0,0,14.6,0,2,Fiber_Cut,Hardware
8.5,0.1,0.5,-18.5,5,0,12.5,0,5,OLT_Failure,Hardware
3.4,0.1,1.0,-23.4,15,0,17.5,1,3,OLT_Failure,Hardware
8.4,0.1,0.6,-21.7,0,1,18.6,0,4,Healthy,None
8.4,0.2,1.2,-15.7,0,1,11.1,0,2,Healthy,None
3.8,0.2,0.6,-20.3,0,1,11.6,0,4,Healthy,None
7.1,0.0,1.3,-18.5,0,1,18.0,0,2,Healthy,None
4.9,0.0,0.4,-21.8,2,1,12.9,0,2,Healthy,None
0.0,100.0,1.4,-38.4,0,0,29.0,1,4,Fiber_Cut,Hardware
35.7,2.1,1.4,-21.8,0,1,52.4,1,2,Congestion,Software
3.5,0.1,1.1,-15.2,0,1,18.1,0,2,Healthy,None
4.4,0.1,0.1,-18.2,0,1,30.2,0,3,Healthy,None
25.8,3.1,0.8,-18.4,1,0,40.4,0,5,Congestion,Software
4.5,0.2,1.0,-24.9,13,0,34.1,1,3,OLT_Failure,Hardware
21.9,1.2,0.8,-16.0,1,1,47.4,1,4,Congestion,Software
24.5,1.9,1.2,-21.9,2,1,10.6,0,5,Transport_Failure_MPLS,Software
22.6,2.2,1.2,-19.1,0,1,27.5,1,2,Congestion,Software
27.1,1.8,1.4,-18.4,1,1,15.6,1,3,Transport_Failure_MPLS,Software
5.3,0.1,1.0,-18.5,2,1,13.3,0,4,Healthy,None
26.2,2.4,0.6,-19.4,1,1,33.4,1,5,Transport_Failure_MPLS,Software
36.4,2.7,0.2,-18.9,0,1,18.7,0,3,Transport_Failure_MPLS,Software
20.3,2.9,1.3,-15.1,0,1,30.1,1,5,Congestion,Software
0.0,100.0,1.2,-38.4,0,0,27.6,0,5,Fiber_Cut,Hardware
0.0,100.0,1.3,-38.9,0,0,20.5,1,3,Fiber_Cut,Hardware
12.4,0.1,0.8,-20.2,1,1,16.6,0,4,Healthy,None
5.5,0.1,0.0,-18.3,1,1,17.8,0,5,Healthy,None
13.7,0.1,0.4,-15.9,2,1,28.0,0,2,Healthy,None
36.7,2.8,1.0,-20.9,1,1,12.0,1,4,Transport_Failure_MPLS,Software
0.0,100.0,0.5,-38.6,0,0,19.2,1,5,Fiber_Cut,Hardware
14.0,0.2,1.0,-21.9,2,1,23.6,0,2,Healthy,None
0.0,100.0,1.2,-38.2,0,0,10.7,1,5,Fiber_Cut,Hardware
7.0,0.1,1.1,-19.4,2,1,23.0,0,2,Healthy,None
33.5,4.1,0.9,-17.8,0,1,34.5,0,3,Congestion,Software
11.3,0.1,0.8,-16.8,1,1,28.9,0,2,Healthy,None
29.2,1.5,0.2,-21.7,2,0,10.5,1,5,Transport_Failure_MPLS,Software
13.8,0.1,0.7,-20.0,11,0,15.7,0,5,OLT_Failure,Hardware
5.8,0.0,0.7,-20.0,2,1,12.4,0,2,Healthy,None
3.8,0.0,1.3,-20.7,0,1,33.5,0,4,Healthy,None
0.0,100.0,0.5,-37.4,0,0,14.2,0,5,Fiber_Cut,Hardware
2.3,0.1,0.7,-16.4,0,1,33.4,0,5,Healthy,None
39.1,3.0,0.7,-16.6,0,0,34.3,0,5,Transport_Failure_MPLS,Software
7.5,0.0,1.3,-21.4,0,1,20.1,0,4,Healthy,None
7.2,0.1,1.3,-19.6,1,1,14.0,0,3,Healthy,None
12.6,0.0,0.6,-16.3,2,1,32.1,0,5,Healthy,None
25.3,3.0,0.3,-18.2,0,0,30.5,1,3,Congestion,Software
2.2,0.1,0.4,-20.6,1,1,30.6,0,3,Healthy,None
3.1,0.1,0.3,-20.0,1,1,15.2,0,4,Healthy,None
24.9,1.5,0.8,-17.9,0,1,11.8,1,4,Transport_Failure_MPLS,Software
4.6,0.1,0.7,-21.9,7,0,22.5,1,4,OLT_Failure,Hardware
23.4,2.1,0.7,-15.5,1,0,23.2,1,4,Transport_Failure_MPLS,Software
2.5,0.0,0.8,-15.4,2,1,34.2,0,3,Healthy,None
1.2,0.1,1.4,-15.7,0,1,20.6,0,5,Healthy,None
0.0,100.0,0.5,-35.0,1,0,25.6,0,3,Fiber_Cut,Hardware
3.4,0.1,0.0,-16.7,1,1,14.8,0,3,Healthy,None
13.8,0.1,1.2,-20.2,2,1,34.1,0,4,Healthy,None
1.1,0.1,1.3,-20.2,1,1,27.5,0,3,Healthy,None
24.5,2.8,0.5,-15.6,0,1,31.7,0,4,Transport_Failure_MPLS,Software
6.0,0.0,0.0,-16.3,0,1,29.7,0,3,Healthy,None
